timestep_sec,vehicle_id,current_edge,current_lane,current_speed_ms,current_soc_percent,battery_capacity_wh,priority,nearest_station_id,nearest_station_name,nearest_distance_m,nearest_edge,nearest_lane,nearest_power_kw,nearest_charging_available,nearest_waiting_available,nearest_occupancy_rate,2nd_nearest_station_id,2nd_nearest_station_name,2nd_nearest_distance_m,2nd_nearest_edge,2nd_nearest_lane,2nd_nearest_power_kw,2nd_nearest_charging_available,2nd_nearest_waiting_available,2nd_nearest_occupancy_rate,recommended_station,recommendation_reason
428.0,easyBike_016,NEG_E7,parked,0.0,24.7,12000.0,HIGH,pa_8_rev,Station pa_8_rev,30.8,NEG_E7,NEG_E7_0,25.0,0,0,100.0,pa_7,Station pa_7,53.94,E6,E6_0,20.0,4,2,0.0,Station pa_7,2nd nearest has slots (nearest full)
428.0,easyBike_020,E1,parked,0.0,25.23,12000.0,HIGH,pa_3,Station pa_3,60.44,E1,E1_0,20.0,0,2,100.0,pa_3_rev,Station pa_3_rev,395.37,NEG_E1,NEG_E1_0,20.0,0,2,100.0,Station pa_3,Nearest with waiting slots
428.0,easyBike_025,E1,E1_0,13.01,17.43,12000.0,CRITICAL,pa_3_rev,Station pa_3_rev,124.95,NEG_E1,NEG_E1_0,20.0,0,2,100.0,pa_2,Station pa_2,142.36,E0,E0_0,20.0,0,1,100.0,Station pa_3_rev,Nearest with waiting slots
430.0,easyBike_016,NEG_E7,NEG_E7_0,12.31,24.69,12000.0,HIGH,pa_8_rev,Station pa_8_rev,80.51,NEG_E7,NEG_E7_0,25.0,0,0,100.0,pa_7,Station pa_7,102.25,E6,E6_0,20.0,4,2,0.0,Station pa_7,2nd nearest has slots (nearest full)
431.0,easyBike_018,E10,E10_0,12.47,22.44,12000.0,HIGH,pa_3_rev,Station pa_3_rev,163.26,NEG_E1,NEG_E1_0,20.0,0,2,100.0,pa_2,Station pa_2,174.75,E0,E0_0,20.0,0,1,100.0,Station pa_3_rev,Nearest with waiting slots
431.0,eRickshaw_027,E7,parked,0.0,29.63,7200.0,HIGH,pa_8,Station pa_8,58.19,E7,E7_0,25.0,4,3,20.0,pa_3,Station pa_3,406.53,E1,E1_0,20.0,0,2,100.0,Station pa_8,Nearest with charging slots
431.0,eRickshaw_028,E1,parked,0.0,28.21,7200.0,HIGH,pa_3,Station pa_3,57.03,E1,E1_0,20.0,0,2,100.0,pa_3_rev,Station pa_3_rev,398.78,NEG_E1,NEG_E1_0,20.0,0,2,100.0,Station pa_3,Nearest with waiting slots
431.0,eRickshaw_033,E1,E1_0,13.89,37.18,7200.0,MEDIUM,pa_3_rev,Station pa_3_rev,112.88,NEG_E1,NEG_E1_0,20.0,0,2,100.0,pa_2,Station pa_2,130.25,E0,E0_0,20.0,0,1,100.0,Station pa_3_rev,Nearest with waiting slots
431.0,eVan_029,NEG_E3,NEG_E3_0,12.87,32.04,5760.0,MEDIUM,pa_8,Station pa_8,194.85,E7,E7_0,25.0,4,3,20.0,pa_3,Station pa_3,332.26,E1,E1_0,20.0,0,2,100.0,Station pa_8,Nearest with charging slots
433.0,easyBike_021,NEG_E3,NEG_E3_0,12.73,27.04,12000.0,HIGH,pa_3,Station pa_3,156.22,E1,E1_0,20.0,0,2,100.0,pa_8,Station pa_8,392.13,E7,E7_0,25.0,4,3,20.0,Station pa_8,2nd nearest has slots (nearest full)
433.0,eRickshaw_030,NEG_E7,NEG_E7_0,12.54,25.08,7200.0,HIGH,pa_8_rev,Station pa_8_rev,92.31,NEG_E7,NEG_E7_0,25.0,0,0,100.0,pa_7,Station pa_7,113.98,E6,E6_0,20.0,4,2,0.0,Station pa_7,2nd nearest has slots (nearest full)
433.0,eRickshaw_032,NEG_E8,NEG_E8_1,0.27,33.61,7200.0,MEDIUM,pa_8,Station pa_8,162.63,E7,E7_0,25.0,4,3,20.0,pa_3,Station pa_3,414.01,E1,E1_0,20.0,0,2,100.0,Station pa_8,Nearest with charging slots
434.0,easyBike_020,E10,E10_0,12.64,25.27,12000.0,HIGH,pa_3_rev,Station pa_3_rev,163.69,NEG_E1,NEG_E1_0,20.0,0,2,100.0,pa_2,Station pa_2,175.18,E0,E0_0,20.0,0,1,100.0,Station pa_3_rev,Nearest with waiting slots
436.0,easyBike_005,:Node2_1,:Node2_1_0,11.38,37.63,12000.0,MEDIUM,pa_2,Station pa_2,10.84,E0,E0_0,20.0,0,1,100.0,pa_3_rev,Station pa_3_rev,15.08,NEG_E1,NEG_E1_0,20.0,0,2,100.0,Station pa_2,Nearest with waiting slots
436.0,easyBike_006,NEG_E1,NEG_E1_0,11.45,36.52,12000.0,MEDIUM,pa_3,Station pa_3,145.37,E1,E1_0,20.0,0,2,100.0,pa_3_rev,Station pa_3_rev,310.46,NEG_E1,NEG_E1_0,20.0,0,2,100.0,Station pa_3,Nearest with waiting slots
436.0,easyBike_007,NEG_E5,NEG_E5_0,11.6,35.27,12000.0,MEDIUM,pa_6_rev,Station pa_6_rev,113.25,NEG_E5,NEG_E5_0,25.0,4,3,20.0,pa_6,Station pa_6,146.24,E5,E5_0,25.0,2,3,60.0,Station pa_6_rev,Nearest with charging slots
436.0,easyBike_017,E1,parked,0.0,23.58,12000.0,HIGH,pa_3,Station pa_3,67.26,E1,E1_0,20.0,0,2,100.0,pa_3_rev,Station pa_3_rev,388.54,NEG_E1,NEG_E1_0,20.0,0,2,100.0,Station pa_3,Nearest with waiting slots
436.0,easyBike_022,NEG_E7,parked,0.0,28.55,12000.0,HIGH,pa_8_rev,Station pa_8_rev,24.51,NEG_E7,NEG_E7_0,25.0,0,0,100.0,pa_7,Station pa_7,47.9,E6,E6_0,20.0,4,2,0.0,Station pa_7,2nd nearest has slots (nearest full)
436.0,easyBike_024,NEG_E7,parked,0.0,18.55,12000.0,CRITICAL,pa_8_rev,Station pa_8_rev,21.37,NEG_E7,NEG_E7_0,25.0,0,0,100.0,pa_7,Station pa_7,44.92,E6,E6_0,20.0,4,2,0.0,Station pa_7,2nd nearest has slots (nearest full)
436.0,easyBike_024,NEG_E8,NEG_E8_0,13.05,18.98,12000.0,CRITICAL,pa_8,Station pa_8,107.24,E7,E7_0,25.0,4,3,20.0,pa_3,Station pa_3,409.66,E1,E1_0,20.0,0,2,100.0,Station pa_8,Nearest with charging slots
436.0,easyBike_026,E0,parked,0.0,16.38,12000.0,CRITICAL,pa_2,Station pa_2,55.6,E0,E0_0,20.0,0,1,100.0,pa_3_rev,Station pa_3_rev,76.22,NEG_E1,NEG_E1_0,20.0,0,2,100.0,Station pa_2,Nearest with waiting slots
436.0,easyBike_028,E0,parked,0.0,13.88,12000.0,CRITICAL,pa_2,Station pa_2,52.92,E0,E0_0,20.0,0,1,100.0,pa_3_rev,Station pa_3_rev,73.57,NEG_E1,NEG_E1_0,20.0,0,2,100.0,Station pa_2,Nearest with waiting slots
436.0,easyBike_028,E0,E0_0,13.35,13.97,12000.0,CRITICAL,pa_2_rev,Station pa_2_rev,141.94,NEG_E0,NEG_E0_0,20.0,4,3,0.0,pa_2,Station pa_2,248.84,E0,E0_0,20.0,0,1,100.0,Station pa_2_rev,Nearest with charging slots
436.0,easyBike_030,NEG_E7,parked,0.0,13.52,12000.0,CRITICAL,pa_8_rev,Station pa_8_rev,18.24,NEG_E7,NEG_E7_0,25.0,0,0,100.0,pa_7,Station pa_7,41.96,E6,E6_0,20.0,4,2,0.0,Station pa_7,2nd nearest has slots (nearest full)
436.0,easyBike_032,NEG_E7,parked,0.0,16.83,12000.0,CRITICAL,pa_8_rev,Station pa_8_rev,12.05,NEG_E7,NEG_E7_0,25.0,0,0,100.0,pa_7,Station pa_7,36.16,E6,E6_0,20.0,4,2,0.0,Station pa_7,2nd nearest has slots (nearest full)
436.0,easyBike_034,E9,E9_0,13.89,33.86,12000.0,MEDIUM,pa_8,Station pa_8,39.53,E7,E7_0,25.0,4,3,20.0,pa_3,Station pa_3,368.87,E1,E1_0,20.0,0,2,100.0,Station pa_8,Nearest with charging slots
436.0,eRickshaw_031,NEG_E8,NEG_E8_0,12.25,24.68,7200.0,HIGH,pa_8,Station pa_8,121.85,E7,E7_0,25.0,4,3,20.0,pa_3,Station pa_3,410.91,E1,E1_0,20.0,0,2,100.0,Station pa_8,Nearest with charging slots
436.0,eVan_028,E0,E0_0,13.49,27.81,5760.0,HIGH,pa_2,Station pa_2,83.02,E0,E0_0,20.0,0,1,100.0,pa_3_rev,Station pa_3_rev,103.28,NEG_E1,NEG_E1_0,20.0,0,2,100.0,Station pa_2,Nearest with waiting slots
437.0,easyBike_032,NEG_E8,NEG_E8_0,11.3,17.16,12000.0,CRITICAL,pa_8,Station pa_8,30.28,E7,E7_0,25.0,4,3,20.0,pa_3,Station pa_3,411.9,E1,E1_0,20.0,0,2,100.0,Station pa_8,Nearest with charging slots
438.0,easyBike_013,NEG_E1,NEG_E1_0,12.08,28.01,12000.0,HIGH,pa_3_rev,Station pa_3_rev,106.05,NEG_E1,NEG_E1_0,20.0,0,2,100.0,pa_2,Station pa_2,124.36,E0,E0_0,20.0,0,1,100.0,Station pa_3_rev,Nearest with waiting slots
438.0,easyBike_024,NEG_E6,parked,0.0,18.34,12000.0,CRITICAL,pa_7_rev,Station pa_7_rev,30.27,NEG_E6,NEG_E6_0,20.0,0,0,100.0,pa_6,Station pa_6,33.7,E5,E5_0,25.0,2,3,60.0,Station pa_6,2nd nearest has slots (nearest full)
441.0,easyBike_029,NEG_E2,NEG_E2_1,0.0,12.34,12000.0,CRITICAL,pa_3,Station pa_3,20.21,E1,E1_0,20.0,0,2,100.0,pa_8,Station pa_8,402.28,E7,E7_0,25.0,4,3,20.0,Station pa_8,2nd nearest has slots (nearest full)
441.0,easyBike_031,NEG_E8,NEG_E8_0,0.0,15.58,12000.0,CRITICAL,pa_8,Station pa_8,23.42,E7,E7_0,25.0,4,3,20.0,pa_3,Station pa_3,411.21,E1,E1_0,20.0,0,2,100.0,Station pa_8,Nearest with charging slots
441.0,eRickshaw_026,E9,E9_0,11.63,33.14,7200.0,MEDIUM,pa_8,Station pa_8,95.2,E7,E7_0,25.0,4,3,20.0,pa_3,Station pa_3,311.45,E1,E1_0,20.0,0,2,100.0,Station pa_8,Nearest with charging slots
441.0,eRickshaw_030,NEG_E8,NEG_E8_0,12.67,25.65,7200.0,HIGH,pa_8,Station pa_8,48.51,E7,E7_0,25.0,4,3,20.0,pa_3,Station pa_3,409.97,E1,E1_0,20.0,0,2,100.0,Station pa_8,Nearest with charging slots
441.0,eRickshaw_032,NEG_E8,NEG_E8_0,0.0,33.27,7200.0,MEDIUM,pa_8,Station pa_8,24.28,E7,E7_0,25.0,4,3,20.0,pa_3,Station pa_3,413.09,E1,E1_0,20.0,0,2,100.0,Station pa_8,Nearest with charging slots
441.0,eVan_027,E6,E6_0,13.12,44.85,5760.0,MEDIUM,pa_7_rev,Station pa_7_rev,75.17,NEG_E6,NEG_E6_0,20.0,0,0,100.0,pa_6,Station pa_6,75.49,E5,E5_0,25.0,2,3,60.0,Station pa_6,2nd nearest has slots (nearest full)
442.0,easyBike_021,NEG_E1,parked,0.0,26.65,12000.0,HIGH,pa_3_rev,Station pa_3_rev,32.42,NEG_E1,NEG_E1_0,20.0,0,1,100.0,pa_2,Station pa_2,52.18,E0,E0_0,20.0,0,1,100.0,Station pa_3_rev,Nearest with waiting slots
443.0,easyBike_026,E1,E1_0,13.17,16.18,12000.0,CRITICAL,pa_3_rev,Station pa_3_rev,130.49,NEG_E1,NEG_E1_0,20.0,0,1,100.0,pa_2,Station pa_2,147.92,E0,E0_0,20.0,0,1,100.0,Station pa_3_rev,Nearest with waiting slots
443.0,eRickshaw_029,NEG_E2,NEG_E2_0,0.0,29.44,7200.0,HIGH,pa_3,Station pa_3,21.92,E1,E1_0,20.0,0,2,100.0,pa_8,Station pa_8,399.31,E7,E7_0,25.0,4,3,20.0,Station pa_8,2nd nearest has slots (nearest full)
448.0,easyBike_022,NEG_E8,NEG_E8_1,0.0,28.86,12000.0,HIGH,pa_8,Station pa_8,22.6,E7,E7_0,25.0,4,3,20.0,pa_3,Station pa_3,409.08,E1,E1_0,20.0,0,2,100.0,Station pa_8,Nearest with charging slots
448.0,eRickshaw_029,NEG_E3,NEG_E3_0,11.47,29.55,7200.0,HIGH,pa_3,Station pa_3,175.51,E1,E1_0,20.0,0,2,100.0,pa_8,Station pa_8,351.36,E7,E7_0,25.0,4,3,20.0,Station pa_8,2nd nearest has slots (nearest full)
451.0,easyBike_001,E3,E3_0,11.1,42.31,12000.0,MEDIUM,pa_3,Station pa_3,192.75,E1,E1_0,20.0,0,2,100.0,pa_8,Station pa_8,341.35,E7,E7_0,25.0,4,3,20.0,Station pa_8,2nd nearest has slots (nearest full)
451.0,easyBike_003,E7,E7_0,11.22,40.22,12000.0,MEDIUM,pa_8_rev,Station pa_8_rev,155.0,NEG_E7,NEG_E7_0,25.0,0,0,100.0,pa_7,Station pa_7,175.71,E6,E6_0,20.0,4,2,0.0,Station pa_7,2nd nearest has slots (nearest full)
451.0,easyBike_004,E10,E10_0,11.38,39.04,12000.0,MEDIUM,pa_7,Station pa_7,65.21,E6,E6_0,20.0,4,2,0.0,pa_8_rev,Station pa_8_rev,74.81,NEG_E7,NEG_E7_0,25.0,0,0,100.0,Station pa_7,Nearest with charging slots
451.0,easyBike_005,NEG_E3,NEG_E3_1,0.95,38.5,12000.0,MEDIUM,pa_8,Station pa_8,167.78,E7,E7_0,25.0,4,3,20.0,pa_3,Station pa_3,407.14,E1,E1_0,20.0,0,2,100.0,Station pa_8,Nearest with charging slots
451.0,easyBike_006,NEG_E8,NEG_E8_1,0.88,37.33,12000.0,MEDIUM,pa_8,Station pa_8,162.51,E7,E7_0,25.0,4,3,20.0,pa_3,Station pa_3,413.99,E1,E1_0,20.0,0,2,100.0,Station pa_8,Nearest with charging slots
451.0,easyBike_007,NEG_E8,NEG_E8_0,0.82,36.17,12000.0,MEDIUM,pa_8,Station pa_8,162.71,E7,E7_0,25.0,4,3,20.0,pa_3,Station pa_3,417.13,E1,E1_0,20.0,0,2,100.0,Station pa_8,Nearest with charging slots
451.0,easyBike_008,NEG_E10,NEG_E10_0,11.63,34.09,12000.0,MEDIUM,pa_3_rev,Station pa_3_rev,106.36,NEG_E1,NEG_E1_0,20.0,0,0,100.0,pa_2,Station pa_2,116.45,E0,E0_0,20.0,0,1,100.0,Station pa_3_rev,Nearest (all busy)
451.0,easyBike_009,E1,E1_0,11.78,36.27,12000.0,MEDIUM,pa_3_rev,Station pa_3_rev,37.31,NEG_E1,NEG_E1_0,20.0,0,0,100.0,pa_2,Station pa_2,54.16,E0,E0_0,20.0,0,1,100.0,Station pa_3_rev,Nearest (all busy)
451.0,easyBike_010,E1,E1_0,11.88,37.92,12000.0,MEDIUM,pa_3_rev,Station pa_3_rev,69.38,NEG_E1,NEG_E1_0,20.0,0,0,100.0,pa_2,Station pa_2,86.5,E0,E0_0,20.0,0,1,100.0,Station pa_3_rev,Nearest (all busy)
451.0,easyBike_011,E6,E6_0,11.85,39.59,12000.0,MEDIUM,pa_7_rev,Station pa_7_rev,85.34,NEG_E6,NEG_E6_0,20.0,0,0,100.0,pa_6,Station pa_6,85.75,E5,E5_0,25.0,2,3,60.0,Station pa_6,2nd nearest has slots (nearest full)
451.0,easyBike_013,NEG_E1,parked,0.0,28.02,12000.0,HIGH,pa_3_rev,Station pa_3_rev,41.88,NEG_E1,NEG_E1_0,20.0,0,0,100.0,pa_2,Station pa_2,61.34,E0,E0_0,20.0,0,1,100.0,Station pa_3_rev,Nearest (all busy)
451.0,easyBike_017,E0,E0_1,0.86,24.17,12000.0,HIGH,pa_2_rev,Station pa_2_rev,6.56,NEG_E0,NEG_E0_0,20.0,4,3,0.0,pa_6_rev,Station pa_6_rev,268.08,NEG_E5,NEG_E5_0,25.0,4,3,20.0,Station pa_2_rev,Nearest with charging slots
451.0,easyBike_019,E5,parked,0.0,23.89,12000.0,HIGH,pa_6,Station pa_6,49.94,E5,E5_0,25.0,2,3,60.0,pa_7_rev,Station pa_7_rev,57.45,NEG_E6,NEG_E6_0,20.0,0,0,100.0,Station pa_6,Nearest with charging slots
451.0,easyBike_023,NEG_E6,parked,0.0,29.99,12000.0,HIGH,pa_7_rev,Station pa_7_rev,35.26,NEG_E6,NEG_E6_0,20.0,0,0,100.0,pa_6,Station pa_6,38.37,E5,E5_0,25.0,2,3,60.0,Station pa_6,2nd nearest has slots (nearest full)
451.0,easyBike_023,NEG_E5,parked,0.0,29.85,12000.0,HIGH,pa_6_rev,Station pa_6_rev,35.04,NEG_E5,NEG_E5_0,25.0,4,3,20.0,pa_6,Station pa_6,224.66,E5,E5_0,25.0,2,3,60.0,Station pa_6_rev,Nearest with charging slots
451.0,easyBike_023,NEG_E8,NEG_E8_0,12.38,30.51,12000.0,MEDIUM,pa_8,Station pa_8,34.47,E7,E7_0,25.0,4,3,20.0,pa_3,Station pa_3,411.37,E1,E1_0,20.0,0,2,100.0,Station pa_8,Nearest with charging slots
451.0,easyBike_025,E1,E1_0,13.09,17.47,12000.0,CRITICAL,pa_3_rev,Station pa_3_rev,47.7,NEG_E1,NEG_E1_0,20.0,0,0,100.0,pa_2,Station pa_2,64.53,E0,E0_0,20.0,0,1,100.0,Station pa_3_rev,Nearest (all busy)
451.0,easyBike_027,E5,parked,0.0,15.13,12000.0,CRITICAL,pa_6,Station pa_6,53.26,E5,E5_0,25.0,2,3,60.0,pa_7_rev,Station pa_7_rev,60.72,NEG_E6,NEG_E6_0,20.0,0,0,100.0,Station pa_6,Nearest with charging slots
451.0,easyBike_027,E5,E5_0,11.46,15.09,12000.0,CRITICAL,pa_6,Station pa_6,81.63,E5,E5_0,25.0,2,3,60.0,pa_7_rev,Station pa_7_rev,88.56,NEG_E6,NEG_E6_0,20.0,0,0,100.0,Station pa_6,Nearest with charging slots
451.0,easyBike_029,NEG_E1,parked,0.0,12.03,12000.0,CRITICAL,pa_3_rev,Station pa_3_rev,37.15,NEG_E1,NEG_E1_0,20.0,0,0,100.0,pa_2,Station pa_2,56.75,E0,E0_0,20.0,0,1,100.0,Station pa_3_rev,Nearest (all busy)
451.0,easyBike_031,NEG_E7,parked,0.0,15.18,12000.0,CRITICAL,pa_8_rev,Station pa_8_rev,15.13,NEG_E7,NEG_E7_0,25.0,0,0,100.0,pa_7,Station pa_7,39.04,E6,E6_0,20.0,4,2,0.0,Station pa_7,2nd nearest has slots (nearest full)
451.0,easyBike_033,E1,parked,0.0,18.13,12000.0,CRITICAL,pa_3,Station pa_3,70.68,E1,E1_0,20.0,0,2,100.0,pa_3_rev,Station pa_3_rev,385.12,NEG_E1,NEG_E1_0,20.0,0,0,100.0,Station pa_3,Nearest with waiting slots
451.0,eRickshaw_031,NEG_E7,NEG_E7_0,11.65,23.83,7200.0,HIGH,pa_8_rev,Station pa_8_rev,26.95,NEG_E7,NEG_E7_0,25.0,0,0,100.0,pa_7,Station pa_7,49.52,E6,E6_0,20.0,4,2,0.0,Station pa_7,2nd nearest has slots (nearest full)
453.0,easyBike_002,E9,E9_0,11.17,41.15,12000.0,MEDIUM,pa_8,Station pa_8,170.01,E7,E7_0,25.0,4,3,20.0,pa_3,Station pa_3,236.21,E1,E1_0,20.0,0,2,100.0,Station pa_8,Nearest with charging slots
453.0,easyBike_012,E10,E10_0,11.94,41.0,12000.0,MEDIUM,pa_7,Station pa_7,46.72,E6,E6_0,20.0,4,2,0.0,pa_8_rev,Station pa_8_rev,55.65,NEG_E7,NEG_E7_0,25.0,0,0,100.0,Station pa_7,Nearest with charging slots
453.0,easyBike_015,NEG_E7,parked,0.0,25.87,12000.0,HIGH,pa_8_rev,Station pa_8_rev,27.65,NEG_E7,NEG_E7_0,25.0,0,0,100.0,pa_7,Station pa_7,50.91,E6,E6_0,20.0,4,2,0.0,Station pa_7,2nd nearest has slots (nearest full)
453.0,easyBike_019,E7,E7_0,12.51,23.47,12000.0,HIGH,pa_8_rev,Station pa_8_rev,164.9,NEG_E7,NEG_E7_0,25.0,0,0,100.0,pa_7,Station pa_7,185.74,E6,E6_0,20.0,4,2,0.0,Station pa_7,2nd nearest has slots (nearest full)
453.0,easyBike_021,NEG_E1,parked,0.0,26.66,12000.0,HIGH,pa_3_rev,Station pa_3_rev,46.61,NEG_E1,NEG_E1_0,20.0,0,0,100.0,pa_2,Station pa_2,65.96,E0,E0_0,20.0,0,1,100.0,Station pa_3_rev,Nearest (all busy)
454.0,eVan_031,NEG_E8,NEG_E8_1,0.43,29.34,5760.0,HIGH,pa_8,Station pa_8,162.59,E7,E7_0,25.0,4,3,20.0,pa_3,Station pa_3,414.0,E1,E1_0,20.0,0,2,100.0,Station pa_8,Nearest with charging slots
455.0,eRickshaw_029,NEG_E3,NEG_E3_0,0.19,30.14,7200.0,MEDIUM,pa_8,Station pa_8,164.59,E7,E7_0,25.0,4,3,20.0,pa_3,Station pa_3,406.15,E1,E1_0,20.0,0,2,100.0,Station pa_8,Nearest with charging slots
456.0,easyBike_014,NEG_E7,parked,0.0,27.05,12000.0,HIGH,pa_8_rev,Station pa_8_rev,33.96,NEG_E7,NEG_E7_0,25.0,0,0,100.0,pa_7,Station pa_7,56.98,E6,E6_0,20.0,4,2,0.0,Station pa_7,2nd nearest has slots (nearest full)
456.0,easyBike_017,E1,E1_0,12.46,23.5,12000.0,HIGH,pa_3,Station pa_3,32.07,E1,E1_0,20.0,0,2,100.0,pa_8,Station pa_8,407.01,E7,E7_0,25.0,4,3,20.0,Station pa_8,2nd nearest has slots (nearest full)
456.0,easyBike_018,E1,parked,0.0,22.41,12000.0,HIGH,pa_3,Station pa_3,63.85,E1,E1_0,20.0,0,2,100.0,pa_3_rev,Station pa_3_rev,391.95,NEG_E1,NEG_E1_0,20.0,0,0,100.0,Station pa_3,Nearest with waiting slots
456.0,easyBike_030,NEG_E7,NEG_E7_0,13.54,13.5,12000.0,CRITICAL,pa_8_rev,Station pa_8_rev,88.31,NEG_E7,NEG_E7_0,25.0,0,0,100.0,pa_7,Station pa_7,110.0,E6,E6_0,20.0,4,2,0.0,Station pa_7,2nd nearest has slots (nearest full)
456.0,eRickshaw_026,E0,E0_0,12.79,34.53,7200.0,MEDIUM,pa_2_rev,Station pa_2_rev,102.57,NEG_E0,NEG_E0_0,20.0,4,3,0.0,pa_6_rev,Station pa_6_rev,287.28,NEG_E5,NEG_E5_0,25.0,4,3,20.0,Station pa_2_rev,Nearest with charging slots
456.0,eVan_030,NEG_E8,NEG_E8_0,11.65,46.2,5760.0,MEDIUM,pa_8,Station pa_8,115.96,E7,E7_0,25.0,4,3,20.0,pa_3,Station pa_3,410.35,E1,E1_0,20.0,0,2,100.0,Station pa_8,Nearest with charging slots
457.0,easyBike_022,NEG_E7,parked,0.0,28.51,12000.0,HIGH,pa_8_rev,Station pa_8_rev,9.04,NEG_E7,NEG_E7_0,25.0,0,0,100.0,pa_7,Station pa_7,33.33,E6,E6_0,20.0,4,2,0.0,Station pa_7,2nd nearest has slots (nearest full)
458.0,easyBike_014,NEG_E6,NEG_E6_1,12.16,26.92,12000.0,HIGH,pa_7,Station pa_7,73.89,E6,E6_0,20.0,4,2,0.0,pa_8_rev,Station pa_8_rev,97.06,NEG_E7,NEG_E7_0,25.0,0,0,100.0,Station pa_7,Nearest with charging slots
458.0,easyBike_015,NEG_E6,NEG_E6_0,12.28,25.74,12000.0,HIGH,pa_7,Station pa_7,77.56,E6,E6_0,20.0,4,2,0.0,pa_8_rev,Station pa_8_rev,100.44,NEG_E7,NEG_E7_0,25.0,0,0,100.0,Station pa_7,Nearest with charging slots
458.0,easyBike_016,NEG_E7,parked,0.0,24.7,12000.0,HIGH,pa_8_rev,Station pa_8_rev,30.8,NEG_E7,NEG_E7_0,25.0,0,0,100.0,pa_7,Station pa_7,53.94,E6,E6_0,20.0,4,2,0.0,Station pa_7,2nd nearest has slots (nearest full)
458.0,easyBike_020,E1,parked,0.0,25.23,12000.0,HIGH,pa_3,Station pa_3,60.44,E1,E1_0,20.0,0,2,100.0,pa_3_rev,Station pa_3_rev,395.37,NEG_E1,NEG_E1_0,20.0,0,0,100.0,Station pa_3,Nearest with waiting slots
458.0,easyBike_025,E1,E1_0,13.08,17.28,12000.0,CRITICAL,pa_3,Station pa_3,107.99,E1,E1_0,20.0,0,2,100.0,pa_3_rev,Station pa_3_rev,347.65,NEG_E1,NEG_E1_0,20.0,0,0,100.0,Station pa_3,Nearest with waiting slots
460.0,easyBike_016,NEG_E6,NEG_E6_0,12.31,24.55,12000.0,HIGH,pa_7,Station pa_7,98.2,E6,E6_0,20.0,4,2,0.0,pa_8_rev,Station pa_8_rev,121.2,NEG_E7,NEG_E7_0,25.0,0,0,100.0,Station pa_7,Nearest with charging slots
461.0,easyBike_018,E10,E10_0,12.46,22.3,12000.0,HIGH,pa_7,Station pa_7,71.66,E6,E6_0,20.0,4,2,0.0,pa_8_rev,Station pa_8_rev,81.42,NEG_E7,NEG_E7_0,25.0,0,0,100.0,Station pa_7,Nearest with charging slots
461.0,eRickshaw_027,E7,parked,0.0,29.63,7200.0,HIGH,pa_8,Station pa_8,58.19,E7,E7_0,25.0,4,3,20.0,pa_3,Station pa_3,406.53,E1,E1_0,20.0,0,2,100.0,Station pa_8,Nearest with charging slots
461.0,eRickshaw_028,E1,parked,0.0,28.21,7200.0,HIGH,pa_3,Station pa_3,57.03,E1,E1_0,20.0,0,2,100.0,pa_3_rev,Station pa_3_rev,398.78,NEG_E1,NEG_E1_0,20.0,0,0,100.0,Station pa_3,Nearest with waiting slots
461.0,eRickshaw_033,E1,E1_0,12.73,36.87,7200.0,MEDIUM,pa_3,Station pa_3,106.21,E1,E1_0,20.0,0,2,100.0,pa_3_rev,Station pa_3_rev,349.43,NEG_E1,NEG_E1_0,20.0,0,0,100.0,Station pa_3,Nearest with waiting slots
461.0,eVan_029,NEG_E3,NEG_E3_0,12.9,31.59,5760.0,MEDIUM,pa_3,Station pa_3,230.04,E1,E1_0,20.0,0,2,100.0,pa_8,Station pa_8,280.98,E7,E7_0,25.0,4,3,20.0,Station pa_8,2nd nearest has slots (nearest full)
463.0,easyBike_021,NEG_E2,NEG_E2_0,9.86,26.93,12000.0,HIGH,pa_3,Station pa_3,72.88,E1,E1_0,20.0,0,2,100.0,pa_8,Station pa_8,423.08,E7,E7_0,25.0,4,3,20.0,Station pa_8,2nd nearest has slots (nearest full)
463.0,eRickshaw_030,NEG_E6,NEG_E6_0,12.53,24.82,7200.0,HIGH,pa_7,Station pa_7,89.77,E6,E6_0,20.0,4,2,0.0,pa_8_rev,Station pa_8_rev,112.73,NEG_E7,NEG_E7_0,25.0,0,0,100.0,Station pa_7,Nearest with charging slots
463.0,eRickshaw_032,NEG_E8,NEG_E8_0,12.14,33.43,7200.0,MEDIUM,pa_8,Station pa_8,121.85,E7,E7_0,25.0,4,3,20.0,pa_3,Station pa_3,410.91,E1,E1_0,20.0,0,2,100.0,Station pa_8,Nearest with charging slots
464.0,easyBike_020,E10,E10_0,12.69,25.14,12000.0,HIGH,pa_7,Station pa_7,68.54,E6,E6_0,20.0,4,2,0.0,pa_8_rev,Station pa_8_rev,78.23,NEG_E7,NEG_E7_0,25.0,0,0,100.0,Station pa_7,Nearest with charging slots
466.0,easyBike_005,NEG_E0,NEG_E0_0,11.39,37.52,12000.0,MEDIUM,pa_2,Station pa_2,154.44,E0,E0_0,20.0,0,1,100.0,pa_3_rev,Station pa_3_rev,174.17,NEG_E1,NEG_E1_0,20.0,0,0,100.0,Station pa_2,Nearest with waiting slots
