timestep_sec,station_id,station_edge,station_capacity,vehicles_charging,vehicle_ids,charging_times_sec,total_power_load_kW,utilization_percent,available_slots
6.0,pa_3_rev,NEG_E1,4,0,NONE,NONE,0.0,0.0,4
6.0,pa_6_rev,NEG_E5,5,0,NONE,NONE,0.0,0.0,5
6.0,pa_7_rev,NEG_E6,4,0,NONE,NONE,0.0,0.0,4
6.0,pa_8_rev,NEG_E7,5,0,NONE,NONE,0.0,0.0,5
7.0,pa_2,E0,4,0,NONE,NONE,0.0,0.0,4
7.0,pa_3,E1,4,0,NONE,NONE,0.0,0.0,4
7.0,pa_6,E5,5,0,NONE,NONE,0.0,0.0,5
7.0,pa_7,E6,4,0,NONE,NONE,0.0,0.0,4
7.0,pa_8,E7,5,0,NONE,NONE,0.0,0.0,5
7.0,pa_2_rev,NEG_E0,4,0,NONE,NONE,0.0,0.0,4
7.0,pa_3_rev,NEG_E1,4,0,NONE,NONE,0.0,0.0,4
7.0,pa_6_rev,NEG_E5,5,0,NONE,NONE,0.0,0.0,5
7.0,pa_7_rev,NEG_E6,4,0,NONE,NONE,0.0,0.0,4
7.0,pa_8_rev,NEG_E7,5,0,NONE,NONE,0.0,0.0,5
8.0,pa_2,E0,4,0,NONE,NONE,0.0,0.0,4
8.0,pa_3,E1,4,0,NONE,NONE,0.0,0.0,4
8.0,pa_6,E5,5,0,NONE,NONE,0.0,0.0,5
8.0,pa_7,E6,4,0,NONE,NONE,0.0,0.0,4
8.0,pa_8,E7,5,0,NONE,NONE,0.0,0.0,5
8.0,pa_2_rev,NEG_E0,4,0,NONE,NONE,0.0,0.0,4
8.0,pa_3_rev,NEG_E1,4,0,NONE,NONE,0.0,0.0,4
8.0,pa_6_rev,NEG_E5,5,0,NONE,NONE,0.0,0.0,5
8.0,pa_7_rev,NEG_E6,4,0,NONE,NONE,0.0,0.0,4
8.0,pa_8_rev,NEG_E7,5,0,NONE,NONE,0.0,0.0,5
9.0,pa_2,E0,4,0,NONE,NONE,0.0,0.0,4
9.0,pa_3,E1,4,0,NONE,NONE,0.0,0.0,4
9.0,pa_6,E5,5,0,NONE,NONE,0.0,0.0,5
9.0,pa_7,E6,4,0,NONE,NONE,0.0,0.0,4
9.0,pa_8,E7,5,0,NONE,NONE,0.0,0.0,5
9.0,pa_2_rev,NEG_E0,4,0,NONE,NONE,0.0,0.0,4
9.0,pa_3_rev,NEG_E1,4,0,NONE,NONE,0.0,0.0,4
9.0,pa_6_rev,NEG_E5,5,0,NONE,NONE,0.0,0.0,5
9.0,pa_7_rev,NEG_E6,4,0,NONE,NONE,0.0,0.0,4
9.0,pa_8_rev,NEG_E7,5,0,NONE,NONE,0.0,0.0,5
10.0,pa_2,E0,4,0,NONE,NONE,0.0,0.0,4
10.0,pa_3,E1,4,0,NONE,NONE,0.0,0.0,4
10.0,pa_6,E5,5,0,NONE,NONE,0.0,0.0,5
10.0,pa_7,E6,4,0,NONE,NONE,0.0,0.0,4
10.0,pa_8,E7,5,0,NONE,NONE,0.0,0.0,5
10.0,pa_2_rev,NEG_E0,4,0,NONE,NONE,0.0,0.0,4
10.0,pa_3_rev,NEG_E1,4,0,NONE,NONE,0.0,0.0,4
10.0,pa_6_rev,NEG_E5,5,0,NONE,NONE,0.0,0.0,5
10.0,pa_7_rev,NEG_E6,4,0,NONE,NONE,0.0,0.0,4
10.0,pa_8_rev,NEG_E7,5,0,NONE,NONE,0.0,0.0,5
11.0,pa_2,E0,4,0,NONE,NONE,0.0,0.0,4
11.0,pa_3,E1,4,0,NONE,NONE,0.0,0.0,4
11.0,pa_6,E5,5,0,NONE,NONE,0.0,0.0,5
11.0,pa_7,E6,4,0,NONE,NONE,0.0,0.0,4
11.0,pa_8,E7,5,0,NONE,NONE,0.0,0.0,5
11.0,pa_2_rev,NEG_E0,4,0,NONE,NONE,0.0,0.0,4
11.0,pa_3_rev,NEG_E1,4,0,NONE,NONE,0.0,0.0,4
11.0,pa_6_rev,NEG_E5,5,0,NONE,NONE,0.0,0.0,5
11.0,pa_7_rev,NEG_E6,4,0,NONE,NONE,0.0,0.0,4
11.0,pa_8_rev,NEG_E7,5,0,NONE,NONE,0.0,0.0,5
12.0,pa_2,E0,4,0,NONE,NONE,0.0,0.0,4
12.0,pa_3,E1,4,0,NONE,NONE,0.0,0.0,4
12.0,pa_6,E5,5,0,NONE,NONE,0.0,0.0,5
12.0,pa_7,E6,4,0,NONE,NONE,0.0,0.0,4
12.0,pa_8,E7,5,0,NONE,NONE,0.0,0.0,5
12.0,pa_2_rev,NEG_E0,4,0,NONE,NONE,0.0,0.0,4
12.0,pa_3_rev,NEG_E1,4,0,NONE,NONE,0.0,0.0,4
12.0,pa_6_rev,NEG_E5,5,0,NONE,NONE,0.0,0.0,5
12.0,pa_7_rev,NEG_E6,4,0,NONE,NONE,0.0,0.0,4
12.0,pa_8_rev,NEG_E7,5,0,NONE,NONE,0.0,0.0,5
13.0,pa_2,E0,4,0,NONE,NONE,0.0,0.0,4
13.0,pa_3,E1,4,0,NONE,NONE,0.0,0.0,4
13.0,pa_6,E5,5,0,NONE,NONE,0.0,0.0,5
13.0,pa_7,E6,4,0,NONE,NONE,0.0,0.0,4
13.0,pa_8,E7,5,0,NONE,NONE,0.0,0.0,5
13.0,pa_2_rev,NEG_E0,4,0,NONE,NONE,0.0,0.0,4
13.0,pa_3_rev,NEG_E1,4,0,NONE,NONE,0.0,0.0,4
13.0,pa_6_rev,NEG_E5,5,0,NONE,NONE,0.0,0.0,5
13.0,pa_7_rev,NEG_E6,4,0,NONE,NONE,0.0,0.0,4
13.0,pa_8_rev,NEG_E7,5,0,NONE,NONE,0.0,0.0,5
14.0,pa_2,E0,4,0,NONE,NONE,0.0,0.0,4
14.0,pa_3,E1,4,0,NONE,NONE,0.0,0.0,4
14.0,pa_6,E5,5,0,NONE,NONE,0.0,0.0,5
14.0,pa_7,E6,4,0,NONE,NONE,0.0,0.0,4
14.0,pa_8,E7,5,0,NONE,NONE,0.0,0.0,5
14.0,pa_2_rev,NEG_E0,4,0,NONE,NONE,0.0,0.0,4
14.0,pa_3_rev,NEG_E1,4,0,NONE,NONE,0.0,0.0,4
14.0,pa_6_rev,NEG_E5,5,0,NONE,NONE,0.0,0.0,5
14.0,pa_7_rev,NEG_E6,4,0,NONE,NONE,0.0,0.0,4
14.0,pa_8_rev,NEG_E7,5,0,NONE,NONE,0.0,0.0,5
15.0,pa_2,E0,4,0,NONE,NONE,0.0,0.0,4
15.0,pa_3,E1,4,0,NONE,NONE,0.0,0.0,4
15.0,pa_6,E5,5,0,NONE,NONE,0.0,0.0,5
15.0,pa_7,E6,4,0,NONE,NONE,0.0,0.0,4
15.0,pa_8,E7,5,0,NONE,NONE,0.0,0.0,5
15.0,pa_2_rev,NEG_E0,4,0,NONE,NONE,0.0,0.0,4
15.0,pa_3_rev,NEG_E1,4,0,NONE,NONE,0.0,0.0,4
15.0,pa_6_rev,NEG_E5,5,0,NONE,NONE,0.0,0.0,5
15.0,pa_7_rev,NEG_E6,4,0,NONE,NONE,0.0,0.0,4
15.0,pa_8_rev,NEG_E7,5,0,NONE,NONE,0.0,0.0,5
16.0,pa_2,E0,4,0,NONE,NONE,0.0,0.0,4
16.0,pa_3,E1,4,0,NONE,NONE,0.0,0.0,4
16.0,pa_6,E5,5,0,NONE,NONE,0.0,0.0,5
16.0,pa_7,E6,4,0,NONE,NONE,0.0,0.0,4
16.0,pa_8,E7,5,0,NONE,NONE,0.0,0.0,5
16.0,pa_2_rev,NEG_E0,4,0,NONE,NONE,0.0,0.0,4
16.0,pa_3_rev,NEG_E1,4,0,NONE,NONE,0.0,0.0,4
16.0,pa_6_rev,NEG_E5,5,0,NONE,NONE,0.0,0.0,5
16.0,pa_7_rev,NEG_E6,4,0,NONE,NONE,0.0,0.0,4
16.0,pa_8_rev,NEG_E7,5,0,NONE,NONE,0.0,0.0,5
17.0,pa_2,E0,4,0,NONE,NONE,0.0,0.0,4
17.0,pa_3,E1,4,0,NONE,NONE,0.0,0.0,4
17.0,pa_6,E5,5,0,NONE,NONE,0.0,0.0,5
17.0,pa_7,E6,4,0,NONE,NONE,0.0,0.0,4
17.0,pa_8,E7,5,0,NONE,NONE,0.0,0.0,5
17.0,pa_2_rev,NEG_E0,4,0,NONE,NONE,0.0,0.0,4
17.0,pa_3_rev,NEG_E1,4,0,NONE,NONE,0.0,0.0,4
17.0,pa_6_rev,NEG_E5,5,0,NONE,NONE,0.0,0.0,5
17.0,pa_7_rev,NEG_E6,4,0,NONE,NONE,0.0,0.0,4
17.0,pa_8_rev,NEG_E7,5,0,NONE,NONE,0.0,0.0,5
18.0,pa_2,E0,4,0,NONE,NONE,0.0,0.0,4
18.0,pa_3,E1,4,0,NONE,NONE,0.0,0.0,4
18.0,pa_6,E5,5,0,NONE,NONE,0.0,0.0,5
18.0,pa_7,E6,4,0,NONE,NONE,0.0,0.0,4
18.0,pa_8,E7,5,0,NONE,NONE,0.0,0.0,5
18.0,pa_2_rev,NEG_E0,4,0,NONE,NONE,0.0,0.0,4
18.0,pa_3_rev,NEG_E1,4,0,NONE,NONE,0.0,0.0,4
18.0,pa_6_rev,NEG_E5,5,0,NONE,NONE,0.0,0.0,5
18.0,pa_7_rev,NEG_E6,4,0,NONE,NONE,0.0,0.0,4
18.0,pa_8_rev,NEG_E7,5,0,NONE,NONE,0.0,0.0,5
19.0,pa_2,E0,4,0,NONE,NONE,0.0,0.0,4
19.0,pa_3,E1,4,0,NONE,NONE,0.0,0.0,4
19.0,pa_6,E5,5,0,NONE,NONE,0.0,0.0,5
19.0,pa_7,E6,4,0,NONE,NONE,0.0,0.0,4
19.0,pa_8,E7,5,0,NONE,NONE,0.0,0.0,5
19.0,pa_2_rev,NEG_E0,4,0,NONE,NONE,0.0,0.0,4
19.0,pa_3_rev,NEG_E1,4,0,NONE,NONE,0.0,0.0,4
19.0,pa_6_rev,NEG_E5,5,0,NONE,NONE,0.0,0.0,5
19.0,pa_7_rev,NEG_E6,4,0,NONE,NONE,0.0,0.0,4
19.0,pa_8_rev,NEG_E7,5,0,NONE,NONE,0.0,0.0,5
20.0,pa_2,E0,4,0,NONE,NONE,0.0,0.0,4
20.0,pa_3,E1,4,0,NONE,NONE,0.0,0.0,4
20.0,pa_6,E5,5,0,NONE,NONE,0.0,0.0,5
20.0,pa_7,E6,4,0,NONE,NONE,0.0,0.0,4
20.0,pa_8,E7,5,0,NONE,NONE,0.0,0.0,5
20.0,pa_2_rev,NEG_E0,4,0,NONE,NONE,0.0,0.0,4
20.0,pa_3_rev,NEG_E1,4,0,NONE,NONE,0.0,0.0,4
20.0,pa_6_rev,NEG_E5,5,0,NONE,NONE,0.0,0.0,5
20.0,pa_7_rev,NEG_E6,4,0,NONE,NONE,0.0,0.0,4
20.0,pa_8_rev,NEG_E7,5,0,NONE,NONE,0.0,0.0,5
21.0,pa_2,E0,4,0,NONE,NONE,0.0,0.0,4
21.0,pa_3,E1,4,0,NONE,NONE,0.0,0.0,4
21.0,pa_6,E5,5,0,NONE,NONE,0.0,0.0,5
21.0,pa_7,E6,4,0,NONE,NONE,0.0,0.0,4
21.0,pa_8,E7,5,0,NONE,NONE,0.0,0.0,5
21.0,pa_2_rev,NEG_E0,4,0,NONE,NONE,0.0,0.0,4
21.0,pa_3_rev,NEG_E1,4,0,NONE,NONE,0.0,0.0,4
21.0,pa_6_rev,NEG_E5,5,0,NONE,NONE,0.0,0.0,5
21.0,pa_7_rev,NEG_E6,4,0,NONE,NONE,0.0,0.0,4
21.0,pa_8_rev,NEG_E7,5,0,NONE,NONE,0.0,0.0,5
22.0,pa_2,E0,4,0,NONE,NONE,0.0,0.0,4
22.0,pa_3,E1,4,0,NONE,NONE,0.0,0.0,4
22.0,pa_6,E5,5,0,NONE,NONE,0.0,0.0,5
22.0,pa_7,E6,4,0,NONE,NONE,0.0,0.0,4
22.0,pa_8,E7,5,0,NONE,NONE,0.0,0.0,5
22.0,pa_2_rev,NEG_E0,4,0,NONE,NONE,0.0,0.0,4
22.0,pa_3_rev,NEG_E1,4,0,NONE,NONE,0.0,0.0,4
22.0,pa_6_rev,NEG_E5,5,0,NONE,NONE,0.0,0.0,5
22.0,pa_7_rev,NEG_E6,4,0,NONE,NONE,0.0,0.0,4
22.0,pa_8_rev,NEG_E7,5,0,NONE,NONE,0.0,0.0,5
23.0,pa_2,E0,4,0,NONE,NONE,0.0,0.0,4
23.0,pa_3,E1,4,0,NONE,NONE,0.0,0.0,4
23.0,pa_6,E5,5,0,NONE,NONE,0.0,0.0,5
23.0,pa_7,E6,4,0,NONE,NONE,0.0,0.0,4
23.0,pa_8,E7,5,0,NONE,NONE,0.0,0.0,5
23.0,pa_2_rev,NEG_E0,4,0,NONE,NONE,0.0,0.0,4
23.0,pa_3_rev,NEG_E1,4,0,NONE,NONE,0.0,0.0,4
23.0,pa_6_rev,NEG_E5,5,0,NONE,NONE,0.0,0.0,5
23.0,pa_7_rev,NEG_E6,4,0,NONE,NONE,0.0,0.0,4
23.0,pa_8_rev,NEG_E7,5,0,NONE,NONE,0.0,0.0,5
24.0,pa_2,E0,4,0,NONE,NONE,0.0,0.0,4
24.0,pa_3,E1,4,0,NONE,NONE,0.0,0.0,4
24.0,pa_6,E5,5,0,NONE,NONE,0.0,0.0,5
24.0,pa_7,E6,4,0,NONE,NONE,0.0,0.0,4
24.0,pa_8,E7,5,0,NONE,NONE,0.0,0.0,5
24.0,pa_2_rev,NEG_E0,4,0,NONE,NONE,0.0,0.0,4
24.0,pa_3_rev,NEG_E1,4,0,NONE,NONE,0.0,0.0,4
24.0,pa_6_rev,NEG_E5,5,0,NONE,NONE,0.0,0.0,5
24.0,pa_7_rev,NEG_E6,4,0,NONE,NONE,0.0,0.0,4
24.0,pa_8_rev,NEG_E7,5,0,NONE,NONE,0.0,0.0,5
25.0,pa_2,E0,4,0,NONE,NONE,0.0,0.0,4
25.0,pa_3,E1,4,0,NONE,NONE,0.0,0.0,4
25.0,pa_6,E5,5,0,NONE,NONE,0.0,0.0,5
25.0,pa_7,E6,4,0,NONE,NONE,0.0,0.0,4
25.0,pa_8,E7,5,0,NONE,NONE,0.0,0.0,5
25.0,pa_2_rev,NEG_E0,4,0,NONE,NONE,0.0,0.0,4
25.0,pa_3_rev,NEG_E1,4,0,NONE,NONE,0.0,0.0,4
25.0,pa_6_rev,NEG_E5,5,0,NONE,NONE,0.0,0.0,5
25.0,pa_7_rev,NEG_E6,4,0,NONE,NONE,0.0,0.0,4
25.0,pa_8_rev,NEG_E7,5,0,NONE,NONE,0.0,0.0,5
26.0,pa_2,E0,4,0,NONE,NONE,0.0,0.0,4
26.0,pa_3,E1,4,0,NONE,NONE,0.0,0.0,4
26.0,pa_6,E5,5,0,NONE,NONE,0.0,0.0,5
26.0,pa_7,E6,4,0,NONE,NONE,0.0,0.0,4
26.0,pa_8,E7,5,0,NONE,NONE,0.0,0.0,5
26.0,pa_2_rev,NEG_E0,4,0,NONE,NONE,0.0,0.0,4
26.0,pa_3_rev,NEG_E1,4,0,NONE,NONE,0.0,0.0,4
26.0,pa_6_rev,NEG_E5,5,0,NONE,NONE,0.0,0.0,5
26.0,pa_7_rev,NEG_E6,4,0,NONE,NONE,0.0,0.0,4
26.0,pa_8_rev,NEG_E7,5,0,NONE,NONE,0.0,0.0,5
27.0,pa_2,E0,4,0,NONE,NONE,0.0,0.0,4
27.0,pa_3,E1,4,0,NONE,NONE,0.0,0.0,4
27.0,pa_6,E5,5,0,NONE,NONE,0.0,0.0,5
27.0,pa_7,E6,4,0,NONE,NONE,0.0,0.0,4
27.0,pa_8,E7,5,0,NONE,NONE,0.0,0.0,5
27.0,pa_2_rev,NEG_E0,4,0,NONE,NONE,0.0,0.0,4
27.0,pa_3_rev,NEG_E1,4,0,NONE,NONE,0.0,0.0,4
27.0,pa_6_rev,NEG_E5,5,0,NONE,NONE,0.0,0.0,5
27.0,pa_7_rev,NEG_E6,4,0,NONE,NONE,0.0,0.0,4
27.0,pa_8_rev,NEG_E7,5,0,NONE,NONE,0.0,0.0,5
28.0,pa_2,E0,4,0,NONE,NONE,0.0,0.0,4
28.0,pa_3,E1,4,0,NONE,NONE,0.0,0.0,4
28.0,pa_6,E5,5,0,NONE,NONE,0.0,0.0,5
28.0,pa_7,E6,4,0,NONE,NONE,0.0,0.0,4
28.0,pa_8,E7,5,0,NONE,NONE,0.0,0.0,5
28.0,pa_2_rev,NEG_E0,4,0,NONE,NONE,0.0,0.0,4
28.0,pa_3_rev,NEG_E1,4,0,NONE,NONE,0.0,0.0,4
28.0,pa_6_rev,NEG_E5,5,0,NONE,NONE,0.0,0.0,5
28.0,pa_7_rev,NEG_E6,4,0,NONE,NONE,0.0,0.0,4
28.0,pa_8_rev,NEG_E7,5,0,NONE,NONE,0.0,0.0,5
29.0,pa_2,E0,4,0,NONE,NONE,0.0,0.0,4
29.0,pa_3,E1,4,0,NONE,NONE,0.0,0.0,4
29.0,pa_6,E5,5,0,NONE,NONE,0.0,0.0,5
29.0,pa_7,E6,4,0,NONE,NONE,0.0,0.0,4
29.0,pa_8,E7,5,0,NONE,NONE,0.0,0.0,5
29.0,pa_2_rev,NEG_E0,4,0,NONE,NONE,0.0,0.0,4
29.0,pa_3_rev,NEG_E1,4,0,NONE,NONE,0.0,0.0,4
29.0,pa_6_rev,NEG_E5,5,0,NONE,NONE,0.0,0.0,5
29.0,pa_7_rev,NEG_E6,4,0,NONE,NONE,0.0,0.0,4
29.0,pa_8_rev,NEG_E7,5,0,NONE,NONE,0.0,0.0,5
30.0,pa_2,E0,4,0,NONE,NONE,0.0,0.0,4
30.0,pa_3,E1,4,0,NONE,NONE,0.0,0.0,4
30.0,pa_6,E5,5,0,NONE,NONE,0.0,0.0,5
30.0,pa_7,E6,4,0,NONE,NONE,0.0,0.0,4
30.0,pa_8,E7,5,0,NONE,NONE,0.0,0.0,5
30.0,pa_2_rev,NEG_E0,4,0,NONE,NONE,0.0,0.0,4
30.0,pa_3_rev,NEG_E1,4,0,NONE,NONE,0.0,0.0,4
30.0,pa_6_rev,NEG_E5,5,0,NONE,NONE,0.0,0.0,5
30.0,pa_7_rev,NEG_E6,4,0,NONE,NONE,0.0,0.0,4
30.0,pa_8_rev,NEG_E7,5,0,NONE,NONE,0.0,0.0,5
31.0,pa_2,E0,4,0,NONE,NONE,0.0,0.0,4
31.0,pa_3,E1,4,0,NONE,NONE,0.0,0.0,4
31.0,pa_6,E5,5,0,NONE,NONE,0.0,0.0,5
31.0,pa_7,E6,4,0,NONE,NONE,0.0,0.0,4
31.0,pa_8,E7,5,0,NONE,NONE,0.0,0.0,5
31.0,pa_2_rev,NEG_E0,4,0,NONE,NONE,0.0,0.0,4
31.0,pa_3_rev,NEG_E1,4,0,NONE,NONE,0.0,0.0,4
31.0,pa_6_rev,NEG_E5,5,0,NONE,NONE,0.0,0.0,5
31.0,pa_7_rev,NEG_E6,4,0,NONE,NONE,0.0,0.0,4
31.0,pa_8_rev,NEG_E7,5,0,NONE,NONE,0.0,0.0,5
32.0,pa_2,E0,4,0,NONE,NONE,0.0,0.0,4
32.0,pa_3,E1,4,0,NONE,NONE,0.0,0.0,4
32.0,pa_6,E5,5,0,NONE,NONE,0.0,0.0,5
32.0,pa_7,E6,4,0,NONE,NONE,0.0,0.0,4
32.0,pa_8,E7,5,0,NONE,NONE,0.0,0.0,5
32.0,pa_2_rev,NEG_E0,4,0,NONE,NONE,0.0,0.0,4
32.0,pa_3_rev,NEG_E1,4,0,NONE,NONE,0.0,0.0,4
32.0,pa_6_rev,NEG_E5,5,0,NONE,NONE,0.0,0.0,5
32.0,pa_7_rev,NEG_E6,4,0,NONE,NONE,0.0,0.0,4
32.0,pa_8_rev,NEG_E7,5,0,NONE,NONE,0.0,0.0,5
33.0,pa_2,E0,4,0,NONE,NONE,0.0,0.0,4
33.0,pa_3,E1,4,0,NONE,NONE,0.0,0.0,4
33.0,pa_6,E5,5,0,NONE,NONE,0.0,0.0,5
33.0,pa_7,E6,4,0,NONE,NONE,0.0,0.0,4
33.0,pa_8,E7,5,0,NONE,NONE,0.0,0.0,5
33.0,pa_2_rev,NEG_E0,4,0,NONE,NONE,0.0,0.0,4
33.0,pa_3_rev,NEG_E1,4,0,NONE,NONE,0.0,0.0,4
33.0,pa_6_rev,NEG_E5,5,0,NONE,NONE,0.0,0.0,5
33.0,pa_7_rev,NEG_E6,4,0,NONE,NONE,0.0,0.0,4
33.0,pa_8_rev,NEG_E7,5,0,NONE,NONE,0.0,0.0,5
34.0,pa_2,E0,4,0,NONE,NONE,0.0,0.0,4
34.0,pa_3,E1,4,0,NONE,NONE,0.0,0.0,4
34.0,pa_6,E5,5,0,NONE,NONE,0.0,0.0,5
34.0,pa_7,E6,4,0,NONE,NONE,0.0,0.0,4
34.0,pa_8,E7,5,0,NONE,NONE,0.0,0.0,5
34.0,pa_2_rev,NEG_E0,4,0,NONE,NONE,0.0,0.0,4
34.0,pa_3_rev,NEG_E1,4,0,NONE,NONE,0.0,0.0,4
34.0,pa_6_rev,NEG_E5,5,0,NONE,NONE,0.0,0.0,5
34.0,pa_7_rev,NEG_E6,4,0,NONE,NONE,0.0,0.0,4
34.0,pa_8_rev,NEG_E7,5,0,NONE,NONE,0.0,0.0,5
35.0,pa_2,E0,4,0,NONE,NONE,0.0,0.0,4
35.0,pa_3,E1,4,0,NONE,NONE,0.0,0.0,4
35.0,pa_6,E5,5,0,NONE,NONE,0.0,0.0,5
35.0,pa_7,E6,4,0,NONE,NONE,0.0,0.0,4
35.0,pa_8,E7,5,0,NONE,NONE,0.0,0.0,5
35.0,pa_2_rev,NEG_E0,4,0,NONE,NONE,0.0,0.0,4
35.0,pa_3_rev,NEG_E1,4,0,NONE,NONE,0.0,0.0,4
35.0,pa_6_rev,NEG_E5,5,0,NONE,NONE,0.0,0.0,5
35.0,pa_7_rev,NEG_E6,4,0,NONE,NONE,0.0,0.0,4
35.0,pa_8_rev,NEG_E7,5,0,NONE,NONE,0.0,0.0,5
36.0,pa_2,E0,4,0,NONE,NONE,0.0,0.0,4
36.0,pa_3,E1,4,0,NONE,NONE,0.0,0.0,4
36.0,pa_6,E5,5,0,NONE,NONE,0.0,0.0,5
36.0,pa_7,E6,4,0,NONE,NONE,0.0,0.0,4
36.0,pa_8,E7,5,0,NONE,NONE,0.0,0.0,5
36.0,pa_2_rev,NEG_E0,4,0,NONE,NONE,0.0,0.0,4
36.0,pa_3_rev,NEG_E1,4,0,NONE,NONE,0.0,0.0,4
36.0,pa_6_rev,NEG_E5,5,0,NONE,NONE,0.0,0.0,5
36.0,pa_7_rev,NEG_E6,4,0,NONE,NONE,0.0,0.0,4
36.0,pa_8_rev,NEG_E7,5,0,NONE,NONE,0.0,0.0,5
37.0,pa_2,E0,4,0,NONE,NONE,0.0,0.0,4
37.0,pa_3,E1,4,0,NONE,NONE,0.0,0.0,4
37.0,pa_6,E5,5,0,NONE,NONE,0.0,0.0,5
37.0,pa_7,E6,4,0,NONE,NONE,0.0,0.0,4
37.0,pa_8,E7,5,0,NONE,NONE,0.0,0.0,5
37.0,pa_2_rev,NEG_E0,4,0,NONE,NONE,0.0,0.0,4
37.0,pa_3_rev,NEG_E1,4,0,NONE,NONE,0.0,0.0,4
37.0,pa_6_rev,NEG_E5,5,0,NONE,NONE,0.0,0.0,5
37.0,pa_7_rev,NEG_E6,4,0,NONE,NONE,0.0,0.0,4
37.0,pa_8_rev,NEG_E7,5,0,NONE,NONE,0.0,0.0,5
38.0,pa_2,E0,4,0,NONE,NONE,0.0,0.0,4
38.0,pa_3,E1,4,0,NONE,NONE,0.0,0.0,4
38.0,pa_6,E5,5,0,NONE,NONE,0.0,0.0,5
38.0,pa_7,E6,4,0,NONE,NONE,0.0,0.0,4
38.0,pa_8,E7,5,0,NONE,NONE,0.0,0.0,5
38.0,pa_2_rev,NEG_E0,4,0,NONE,NONE,0.0,0.0,4
38.0,pa_3_rev,NEG_E1,4,0,NONE,NONE,0.0,0.0,4
38.0,pa_6_rev,NEG_E5,5,0,NONE,NONE,0.0,0.0,5
38.0,pa_7_rev,NEG_E6,4,0,NONE,NONE,0.0,0.0,4
38.0,pa_8_rev,NEG_E7,5,0,NONE,NONE,0.0,0.0,5
39.0,pa_2,E0,4,0,NONE,NONE,0.0,0.0,4
39.0,pa_3,E1,4,0,NONE,NONE,0.0,0.0,4
39.0,pa_6,E5,5,0,NONE,NONE,0.0,0.0,5
39.0,pa_7,E6,4,0,NONE,NONE,0.0,0.0,4
39.0,pa_8,E7,5,0,NONE,NONE,0.0,0.0,5
39.0,pa_2_rev,NEG_E0,4,0,NONE,NONE,0.0,0.0,4
39.0,pa_3_rev,NEG_E1,4,0,NONE,NONE,0.0,0.0,4
39.0,pa_6_rev,NEG_E5,5,0,NONE,NONE,0.0,0.0,5
39.0,pa_7_rev,NEG_E6,4,0,NONE,NONE,0.0,0.0,4
39.0,pa_8_rev,NEG_E7,5,0,NONE,NONE,0.0,0.0,5
40.0,pa_2,E0,4,0,NONE,NONE,0.0,0.0,4
40.0,pa_3,E1,4,0,NONE,NONE,0.0,0.0,4
40.0,pa_6,E5,5,0,NONE,NONE,0.0,0.0,5
40.0,pa_7,E6,4,0,NONE,NONE,0.0,0.0,4
40.0,pa_8,E7,5,0,NONE,NONE,0.0,0.0,5
40.0,pa_2_rev,NEG_E0,4,0,NONE,NONE,0.0,0.0,4
40.0,pa_3_rev,NEG_E1,4,0,NONE,NONE,0.0,0.0,4
40.0,pa_6_rev,NEG_E5,5,0,NONE,NONE,0.0,0.0,5
40.0,pa_7_rev,NEG_E6,4,0,NONE,NONE,0.0,0.0,4
40.0,pa_8_rev,NEG_E7,5,0,NONE,NONE,0.0,0.0,5
41.0,pa_2,E0,4,0,NONE,NONE,0.0,0.0,4
41.0,pa_3,E1,4,0,NONE,NONE,0.0,0.0,4
41.0,pa_6,E5,5,0,NONE,NONE,0.0,0.0,5
41.0,pa_7,E6,4,0,NONE,NONE,0.0,0.0,4
41.0,pa_8,E7,5,0,NONE,NONE,0.0,0.0,5
41.0,pa_2_rev,NEG_E0,4,0,NONE,NONE,0.0,0.0,4
41.0,pa_3_rev,NEG_E1,4,0,NONE,NONE,0.0,0.0,4
41.0,pa_6_rev,NEG_E5,5,0,NONE,NONE,0.0,0.0,5
41.0,pa_7_rev,NEG_E6,4,0,NONE,NONE,0.0,0.0,4
41.0,pa_8_rev,NEG_E7,5,0,NONE,NONE,0.0,0.0,5
42.0,pa_2,E0,4,0,NONE,NONE,0.0,0.0,4
42.0,pa_3,E1,4,0,NONE,NONE,0.0,0.0,4
42.0,pa_6,E5,5,0,NONE,NONE,0.0,0.0,5
42.0,pa_7,E6,4,0,NONE,NONE,0.0,0.0,4
42.0,pa_8,E7,5,0,NONE,NONE,0.0,0.0,5
42.0,pa_2_rev,NEG_E0,4,0,NONE,NONE,0.0,0.0,4
42.0,pa_3_rev,NEG_E1,4,0,NONE,NONE,0.0,0.0,4
42.0,pa_6_rev,NEG_E5,5,0,NONE,NONE,0.0,0.0,5
42.0,pa_7_rev,NEG_E6,4,0,NONE,NONE,0.0,0.0,4
42.0,pa_8_rev,NEG_E7,5,0,NONE,NONE,0.0,0.0,5
43.0,pa_2,E0,4,0,NONE,NONE,0.0,0.0,4
43.0,pa_3,E1,4,0,NONE,NONE,0.0,0.0,4
43.0,pa_6,E5,5,0,NONE,NONE,0.0,0.0,5
43.0,pa_7,E6,4,0,NONE,NONE,0.0,0.0,4
43.0,pa_8,E7,5,0,NONE,NONE,0.0,0.0,5
43.0,pa_2_rev,NEG_E0,4,0,NONE,NONE,0.0,0.0,4
43.0,pa_3_rev,NEG_E1,4,0,NONE,NONE,0.0,0.0,4
